[meta] uuid,[meta] weight,[dem] country_code,[dem] age,[dem] gender,[dem] education_level,[dem] degree_of_urbanisation,[dem] residency,[dem] household_size,[dem] immigration,[dem] origin,[dem] settlement_size,[dem] hometown,[dem] ethnicity,[dem] religion,[dem] employment_status,[dem] employment_status_in_education,[dem] work_type_routine,[dem] work_type_manual,[dem] lgbtq,[dem] income_net_monthly,[dem] disposable_income,[dem] household_finances_past12months,[dem] financial_security,[dem] change_household_finances_next12months,[dem] job_security,[dem] status_national_economy,[dem] change_economy_country_past12months,[dem] economy_country_next12months,[aud] social_networks_regularly_used,[aud] social_media_activity_rank,[aud] online_sharing_frequency,[aud] sharing_network_size,[aud] member_organization,[aud] organization_activities_timeperweek,[aud] media_tv_hours,[aud] media_radio_hours,[aud] media_print_hours,[question] opinion_government,[question] political_view,[question] likelihood_to_demonstrate,[question] vote_for_in_us_election,[question] frequency_of_voting,[question] vote_next_national_election,[question] important_issues_when_voting,[question] ranking_importance_of_issues_when_voting,[question] preferred_type_of_political_leader,[question] frequent_sharing_of_politicalviews,[question] independence_or_respect,[question] obedience_or_selfreliance,[question] consideration_or_good_behaviour,[question] curiosity_or_good_manners,[question] democracy_own_country_satisfaction,[question] next_generation_opportunities,[question] currentplace_change_past5years,[question] hometown_change_past5years,[question] country_direction_past5years,[question] financial_situation_change_past5years,[question] international_trade_gain_or_loss,[question] country_comes_first,[question] improving_life_by_hardwork,[question] conspiracy,[question] government_controlled_by_elite,[question] trust_in_own_judgment,[question] perceived_effect_of_diversity,[question] gender_discrimination_importance,[question] family_friends_highereducation,[question] worldview
db8e3e10-9ddf-0134-fb41-0a62e1402143,1.420667912,US,59,1,4,1,1,2,4,,5,1,1,7,5,,2,1,2,5,4,4,3,3,5,3,4,4,16,,,,5,,8,4,1,4,3,4,2,2,2,2 | 4 | 6 | 7 | 12,6 | 4 | 7 | 12 | 2,3 | 2 | 4 | 1 | 6 | 5,3,2,3,1,2,3,4,5,5,2,4,2,2,2,1,1,3,3,2,4,2
b3683070-9de0-0134-8daf-0a62e1402143,1.224826827,US,26,1,3,1,1,2,3,7,6,2,1 | 2,1,1,,1,3,2,4,3,2,2,2,3,2,2,2,1 | 4 | 13,1 | 3 | 4 | 2 | 5,2,2,5,,8,3,2,1,5,4,1,3,2,15 | 4 | 5 | 10,5 | 10 | 4,1 | 5 | 6 | 4 | 3 | 2,2,2,2,1,2,2,2,3,,2,2,2,1,1,5,4,2,4,2,2,1
cb928730-9de0-0134-8e62-0a62e1402143,1.440681182,US,42,2,4,1,1,3,4,,5,1,2,6,1,,1,1,2,8,5,3,1,3,1,3,4,3,1 | 4 | 13,1 | 4 | 3 | 5 | 2,1,3,5,,2,1,1,3,4,4,1,1,1,4 | 5 | 7 | 6,7 | 5 | 4 | 6,1 | 3 | 4 | 5 | 6 | 2,1,1,2,2,1,2,1,3,3,2,3,5,1,4,3,5,3,4,4,2,1
f7d96bf0-9de0-0134-1463-0aaafcbd6b1f,0.4694166456,US,37,2,3,2,1,4,4,,4,2,1,7,4,,2,1,1,8,2,2,1,3,5,4,3,2,1 | 13 | 4 | 3,2 | 1 | 4 | 3 | 5,1,1,4,3,5,2,1,5,5,4,4,2,2,3 | 8 | 6 | 11 | 12,3 | 6 | 8 | 12 | 11,3 | 4 | 6 | 5 | 1 | 2,4,2,2,1,2,3,4,2,,2,2,2,2,1,2,1,1,2,1,5,1
fae81270-9de0-0134-1474-0aaafcbd6b1f,1.188923887,US,32,2,3,1,1,5,5,,4,2,3,7,1,,2,2,1,13,1,2,2,1,1,2,1,4,13 | 1,2 | 4 | 3 | 1 | 5,1,1,3,1,3,2,1,3,3,4,4,2,1,3 | 6 | 10 | 11 | 12,11 | 3 | 6 | 12 | 10,3 | 2 | 4 | 5 | 6 | 1,3,2,1,2,2,2,5,5,,4,3,1,1,1,1,1,1,1,1,4,1
04802d30-9de1-0134-8fca-0a62e1402143,0.5609149359,US,42,1,3,2,1,4,3,1,3,2,1,7,1,,2,2,2,7,4,3,2,3,1,3,2,2,1 | 6 | 13 | 4 | 3,5 | 2 | 1 | 3 | 4,1,1,3,3,4,3,1,4,5,3,1,1,1,15,,1 | 4 | 6 | 3 | 5 | 2,4,2,1,1,2,3,5,4,,1,2,3,4,2,3,1,1,3,2,2,2
117593f0-9de1-0134-a5f8-0aaafcbd6b1f,0.4694166456,US,32,2,4,2,1,2,4,,3,1,3,7,3,,1,1,2,4,1,3,4,5,5,3,3,5,3 | 13 | 2 | 1 | 4,4 | 3 | 2 | 1 | 5,1,2,3 | 4,3,7,7,3,3,3,4,2,1,1,4 | 6 | 8 | 7 | 11,11 | 7 | 6 | 4 | 8,4 | 6 | 3 | 2 | 5 | 1,5,1,1,2,2,2,4,3,3,2,5,3,3,1,1,2,1,3,4,5,2
20ce4e30-9de1-0134-90c0-0a62e1402143,0.483592017,US,37,1,4,2,1,5,5,,1,2,1,8,7,,2,3,3,3,3,3,3,6,5,5,6,6,1 | 13,3 | 4 | 5 | 1 | 2,4,1,5,,8,1,2,5,4,4,4,5,3,6 | 4 | 3 | 1 | 12,12 | 6 | 4 | 3 | 1,4 | 3 | 6 | 5 | 2 | 1,3,1,2,2,2,4,2,4,,2,4,4,2,2,1,1,1,3,2,5,1
477c3220-9de1-0134-924a-0a62e1402143,1.188923887,US,29,2,4,1,1,2,4,,4,2,3,7,2,,1,3,1,4,1,2,3,2,3,2,6,6,4 | 2 | 10 | 3 | 13,2 | 4 | 1 | 5 | 3,1,3,3 | 2 | 4,2,4,3,3,3,1,1,2,1,1,4 | 7 | 8 | 11 | 12,11 | 7 | 4 | 8 | 12,2 | 4 | 3 | 5 | 6 | 1,4,2,2,1,1,4,4,3,,4,2,3,3,3,3,3,3,3,1,3,2
66d0f840-9de1-0134-6d29-0a62e1402143,0.5688166714,US,42,2,4,2,1,5,4,,1,2,1,1,2,,1,4,2,5,2,4,3,2,2,4,3,3,1 | 6,1 | 4 | 2 | 3 | 5,2,2,4 | 3,2,7,4,2,4,4,4,1,1,1,3 | 4 | 6 | 7 | 8,3 | 7 | 8 | 6 | 4,1 | 3 | 5 | 6 | 4 | 2,3,2,1,2,2,2,4,5,,1,2,2,2,2,2,2,2,2,2,2,1
aaf69770-9de1-0134-a9e4-0aaafcbd6b1f,1.440681182,US,60,2,3,1,1,2,4,,8,1,1,4,1,,2,4,2,7,3,1,1,1,1,2,2,1,5 | 13 | 1,4 | 1 | 2 | 3 | 5,1,1,2,1,5,4,2,2,5,4,1,1,1,3 | 4 | 13,3 | 4 | 13,5 | 3 | 1 | 2 | 6 | 4,1,1,2,1,1,1,2,4,4,1,2,2,1,1,5,5,2,2,4,4,2
d3048a50-9de1-0134-ba89-0a62e1402143,1.216969901,US,18,1,2,1,1,3,5,,4,1,1,8,3,,5,5,2,13,6,6,5,6,5,6,6,6,6 | 13 | 1,4 | 1 | 5 | 2 | 3,1,1,5,,4,3,1,3,4,4,4,6,2,1 | 4 | 7 | 8 | 12,12 | 4 | 1 | 8 | 7,4 | 6 | 3 | 2 | 5 | 1,3,2,1,2,2,2,2,3,3,2,2,3,1,1,2,3,3,3,1,3,1
1cefff10-9de2-0134-ac9b-0aaafcbd6b1f,0.4694166456,US,31,2,3,2,1,4,4,,2,1,1,7,7,,4,4,2,6,3,5,4,2,5,4,4,1,6 | 1 | 4 | 3,4 | 1 | 3 | 2 | 5,2,1,3,1,6,2,1,2,4,4,4,5,3,3 | 5 | 6 | 7 | 8,7 | 8 | 6 | 3 | 5,4 | 3 | 6 | 5 | 2 | 1,4,2,1,1,2,2,2,1,1,2,5,4,1,1,1,1,2,3,3,3,1
29e1f9a0-9de2-0134-ace0-0aaafcbd6b1f,1.224826827,US,39,1,3,1,1,4,4,,5,1,1,8,1,,2,1,2,5,6,3,2,3,2,3,3,3,13 | 1,2 | 4 | 1 | 5 | 3,3,2,5,,1,8,1,3,3,4,4,5,4,16,,2 | 1 | 4 | 5 | 3 | 6,5,3,3,3,3,2,4,3,3,3,3,3,2,1,3,2,2,3,3,6,2
60dd6cc0-9de2-0134-ae35-0aaafcbd6b1f,0.483592017,US,27,1,3,2,1,3,4,,1,2,1,8,3,,5,5,2,3,3,3,3,1,2,2,2,2,13 | 6 | 4 | 14,4 | 2 | 1 | 3 | 5,3,3,5,,6,4,4,3,4,3,3,1,1,16,,4 | 3 | 5 | 2 | 6 | 1,3,2,2,3,3,1,1,2,,3,2,3,1,2,3,5,4,1,2,5,1
cc22dac0-9de2-0134-cf5a-0a62e1402143,1.011333523,US,19,2,3,1,1,4,4,,4,1,1,8,3,,2,2,2,6,2,1,1,1,1,1,1,1,4 | 2 | 6 | 13 | 3 | 1,2 | 5 | 1 | 4 | 3,1,1,5,,8,4,1,2,5,4,2,1,1,1 | 4 | 8 | 9 | 10,4 | 8 | 1 | 9 | 10,5 | 3 | 2 | 4 | 1 | 6,1,2,1,2,1,1,1,1,1,3,2,2,1,2,2,2,3,3,2,2,2
d5db6600-9de2-0134-cfa4-0a62e1402143,0.5609149359,US,46,1,3,2,1,1,4,,5,2,1,8,7,,1,3,2,10,1,3,4,3,5,4,4,4,1 | 13,4 | 1 | 2 | 5 | 3,4,1,5,,2,1,2,4,4,4,4,5,5,12 | 13 | 3 | 5,12 | 3 | 5 | 13,4 | 3 | 5 | 6 | 2 | 1,4,2,1,2,1,1,3,3,,2,4,1,1,2,1,1,1,2,1,7,1
0c5d2b20-9de3-0134-c449-0a62e1402143,1.224826827,US,32,1,4,1,1,3,4,,1,2,5 | 1,8,1,,1,2,2,6,3,3,3,3,2,4,2,4,4 | 1 | 13,4 | 1 | 2 | 3 | 5,3,1,5,,3,3,1,4,2,4,4,5,5,4 | 6 | 7 | 11 | 10,11 | 10 | 7 | 6 | 4,6 | 3 | 4 | 5 | 2 | 1,5,2,1,1,1,2,4,3,,4,5,2,3,1,2,1,1,2,1,3,2
2ce7e180-9de3-0134-b32f-0aaafcbd6b1f,0.483592017,US,36,1,3,2,1,2,5,,4,2,1,4,1,,2,2,2,8,4,2,1,3,1,5,4,3,13 | 1,4 | 2 | 1 | 3 | 5,5,1,1,2,4,3,1,3,4,3,3,4,1,15,,4 | 5 | 3 | 6 | 1 | 2,4,2,2,1,2,4,2,2,,1,2,5,5,2,2,1,2,2,3,2,2
97d47480-9de3-0134-ee30-0a62e1402143,0.483592017,US,32,1,5,2,1,3,3,1 | 5,8,1,1,7,7,,1,2,1,13,3,1,2,3,5,5,5,2,13 | 1,4 | 2 | 1 | 3 | 5,3,1,5,,8,3,1,3,4,4,4,2,2,16,,4 | 3 | 6 | 2 | 5 | 1,5,2,2,1,1,2,3,6,3,1,1,3,1,1,2,1,1,3,1,6,1
9ec26d20-9de3-0134-548f-0aaafcbd6b1f,0.4804899079,US,14,1,2,2,1,4,3,1,3,1,1,1,4,,5,5,2,13,3,1,1,2,5,4,4,1,13 | 7 | 1,4 | 1 | 3 | 2 | 5,3,1,3,2,2,4,1,4,2,4,4,6,1,4 | 6 | 10 | 14 | 13,10 | 6 | 4 | 13 | 14,5 | 3 | 1 | 4 | 6 | 2,5,2,1,1,1,3,5,1,1,2,1,5,5,1,4,1,5,5,4,4,1
b1825fe0-9de3-0134-eedf-0a62e1402143,1.188923887,US,32,2,3,1,1,1,4,,5,2,5 | 3 | 1,7,3,,1,2,2,10,2,3,4,6,4,4,2,6,13,5 | 4 | 3 | 2 | 1,5,1,4,1,4,6,2,5,3,5,2,1,2,3 | 4 | 7 | 8 | 14,8 | 7 | 4 | 3 | 14,2 | 1 | 4 | 6 | 3 | 5,5,2,1,2,2,3,4,2,,4,5,5,1,1,2,1,4,4,2,2,1
b9e2eb80-9de3-0134-ef19-0a62e1402143,0.5609149359,US,64,1,3,2,1,2,4,,3,1,1,4,5,,3,2,2,5,2,2,3,2,5,4,4,1,13 | 6,4 | 2 | 1 | 3 | 5,5,1,5,,5,2,3,4,5,4,1,1,1,3 | 4 | 5 | 10 | 14,5 | 3 | 4 | 10 | 14,4 | 3 | 5 | 1 | 2 | 6,1,2,2,2,2,1,2,3,3,1,4,5,1,1,4,1,4,1,3,5,1
bd187b90-9de3-0134-ef2a-0a62e1402143,1.224826827,US,30,1,3,1,1,4,2,6,3,2,2,7,1,,1,1,2,6,3,2,2,1,1,2,2,4,12 | 1 | 3,4 | 3 | 2 | 1 | 5,1,1,5,,2,4,1,2,3,4,4,3,2,3 | 4 | 5 | 6 | 7,3 | 4 | 5 | 6 | 7,3 | 4 | 6 | 2 | 5 | 1,5,2,1,1,2,2,4,2,,2,1,5,1,1,1,1,1,1,1,2,2
caa9e150-9de3-0134-ef9f-0a62e1402143,1.420667912,US,46,1,3,1,1,2,4,,4,2,1,7,1,,2,1,2,4,3,4,3,2,2,3,4,2,13 | 6,4 | 3 | 2 | 5 | 1,4,2,5,,2,4,2,4,4,4,4,5,3,3 | 4 | 7 | 8 | 12,8 | 12 | 4 | 3 | 7,3 | 4 | 6 | 5 | 1 | 2,3,1,2,1,1,2,2,4,,2,4,4,1,4,1,1,2,3,4,4,1
ecbd75e0-9de3-0134-5693-0aaafcbd6b1f,1.188923887,US,33,2,4,1,1,5,2,3,3,1,3,7,1,,1,1,2,10,4,2,2,1,1,3,2,4,4 | 1 | 3,3 | 2 | 4 | 1 | 5,1,4,3,3,5,3,4,3,2,2,2,1,1,3 | 6 | 7 | 8 | 12,7 | 12 | 6 | 8 | 3,2 | 6 | 5 | 4 | 3 | 1,1,2,1,1,2,2,4,3,2,3,3,3,3,1,1,1,1,3,1,2,2
0feecf60-9de4-0134-5753-0aaafcbd6b1f,1.188923887,US,29,2,3,1,1,5,4,,5,1,1,8,4,,1,2,1,12,1,2,2,1,1,2,2,5,13 | 5 | 12,4 | 2 | 3 | 1 | 5,4,2,5,,5,4,1,4,3,4,2,5,1,6 | 11 | 12 | 13 | 14,6 | 11 | 13 | 12 | 14,5 | 2 | 3 | 1 | 6 | 4,2,1,2,1,1,3,3,3,4,3,1,1,3,2,1,2,4,1,1,3,2
663e0aa0-9de4-0134-f44b-0a62e1402143,1.188923887,US,27,2,2,1,1,3,4,,4,2,7,7,1,,2,1,1,4,3,3,2,1,2,5,3,1,3 | 6 | 13,3 | 2 | 4 | 1 | 5,1,1,2 | 1,4,7,7,4,2,2,4,1,3,1,3 | 5 | 6 | 7 | 12,5 | 6 | 7 | 12 | 3,1 | 6 | 4 | 3 | 2 | 5,1,2,2,1,1,1,1,2,,1,4,5,2,1,4,2,4,2,1,3,1
71e8a820-9de4-0134-f493-0a62e1402143,0.5609149359,US,49,1,3,2,1,2,4,,5,1,1,7,1,,2,1,2,5,2,4,4,2,2,3,2,2,6 | 13 | 1,4 | 2 | 3 | 1 | 5,4,1,5,,3,3,1,4,4,4,1,4,2,2,2,3 | 5 | 2 | 6 | 1 | 4,3,1,2,1,1,2,2,2,2,4,4,2,2,2,2,1,2,2,2,4,2
7d7caf80-9de4-0134-59dc-0aaafcbd6b1f,1.188923887,US,38,2,3,1,1,5,4,,5,2,1,7,10,,4,4,2,6,2,3,1,2,1,2,2,1,13,4 | 2 | 5 | 1 | 3,6,,5,,5,1,1,2,4,4,4,5,3,3 | 7 | 8 | 9 | 12,7 | 12 | 8 | 3 | 9,4 | 3 | 6 | 2 | 5 | 1,3,2,1,1,2,2,2,2,,4,2,1,2,1,3,2,2,2,2,4,2
8d54ea60-9de4-0134-f553-0a62e1402143,0.3992995641,US,24,2,4,2,1,2,4,,1,2,1,7,4,,1,2,2,5,2,3,3,2,2,3,4,1,1 | 3 | 5,4 | 2 | 1 | 5 | 3,2,1,5,,5,1,1,3,5,4,4,5,4,2 | 3 | 4 | 7 | 10,7 | 3 | 2 | 4 | 10,3 | 1 | 5 | 6 | 4 | 2,4,2,1,2,2,2,3,3,,2,2,2,1,2,4,1,2,2,3,2,1
c41c5a80-9de4-0134-a18a-0aaafcbd6b1f,0.483592017,US,31,1,4,2,1,2,3,13,3,2,1,7,1,,1,2,2,7,3,3,2,2,1,3,4,2,7 | 13,4 | 1 | 5 | 2 | 3,6,,5,,4,3,1,1,5,4,1,2,1,1 | 4 | 7 | 14,7 | 4 | 14 | 1,1 | 4 | 3 | 5 | 6 | 2,2,2,2,2,2,2,2,3,,1,2,4,1,1,4,3,2,2,4,1,1
c449e510-9de4-0134-f708-0a62e1402143,1.440681182,US,55,2,3,1,1,4,4,,3,2,1,8,7,,5,5,2,4,6,5,4,5,5,5,5,5,1 | 3,4 | 3 | 1 | 2 | 5,1,5,5,,8,2,1,4,2,4,2,1,1,1 | 2 | 3 | 4 | 5,5 | 2 | 1 | 4 | 3,6 | 4 | 1 | 5 | 2 | 3,1,1,2,1,1,3,4,4,,1,5,3,1,1,1,1,1,1,1,1,1
c5eb3df0-9de4-0134-a198-0aaafcbd6b1f,1.216969901,US,16,1,2,1,1,5,4,,5,1,1,4,6,2,5,5,2,9,4,2,2,3,5,3,2,2,12 | 14 | 13 | 2 | 1 | 3,1 | 2 | 4 | 3 | 5,1,2,2 | 3,4,3,2,1,2,4,4,4,6,1,3 | 4 | 6 | 12 | 10,4 | 3 | 6 | 12 | 10,6 | 2 | 5 | 3 | 1 | 4,2,2,1,1,3,1,2,5,5,2,4,3,1,1,3,3,3,3,2,3,1
18295ef0-9de5-0134-a3d0-0aaafcbd6b1f,0.5609149359,US,49,1,5,2,1,3,4,,3,1,1 | 7,4,10,,1,1,2,4,4,5,4,3,3,4,4,4,16,,,,3 | 4,3,5,7,1,4,4,4,4,2,3,3 | 4 | 5 | 6 | 14,3 | 5 | 4 | 6 | 14,4 | 1 | 6 | 5 | 3 | 2,3,3,3,2,2,2,3,5,5,1,4,4,1,1,1,1,1,5,3,2,1
2b82d0e0-9de5-0134-a44d-0aaafcbd6b1f,1.440681182,US,56,2,3,1,1,1,2,1,4,2,1,8,1,,1,3,2,11,2,3,3,4,3,3,3,3,16,,,,5,,4,7,2,3,4,4,4,2,2,3 | 6 | 7 | 8 | 12,6 | 7 | 8 | 12 | 3,6 | 4 | 5 | 3 | 2 | 1,3,1,2,1,1,3,2,2,,2,3,4,1,2,3,2,2,1,2,5,2
7d6ce850-9de5-0134-6f0e-0a62e1402143,0.4694166456,US,29,2,4,2,1,5,4,,4,1,1,7,2,,1,2,2,12,2,2,2,2,3,2,1,2,5 | 1 | 6 | 13 | 3,4 | 2 | 5 | 3 | 1,5,2,3,2,7,4,3,2,4,4,1,2,1,3 | 4 | 6 | 7 | 8,7 | 6 | 8 | 3 | 4,4 | 3 | 5 | 2 | 6 | 1,3,2,1,1,2,2,2,2,2,3,2,3,1,1,2,1,1,2,1,4,1
93a7be50-9de5-0134-ac37-0aaafcbd6b1f,1.011333523,US,24,2,4,1,1,5,5,,5,1,3,7,2,,2,2,2,2,3,2,1,2,1,3,3,1,1,4 | 2 | 3 | 1 | 5,2,2,5,,3,4,2,3,2,4,4,2,1,1 | 4 | 6 | 7 | 8,8 | 6 | 4 | 7 | 1,2 | 1 | 5 | 3 | 4 | 6,2,1,1,2,1,3,2,3,3,2,2,2,3,2,3,3,1,3,1,1,1
bb7d8d30-9de5-0134-70c6-0a62e1402143,1.420667912,US,41,1,4,1,1,2,4,,6,2,1,8,8,,2,2,2,11,5,2,1,2,1,3,3,3,1 | 6 | 13,4 | 1 | 3 | 2 | 5,3,2,5,,6,3,2,4,4,4,2,1,1,4 | 7 | 11 | 13,7 | 11 | 4 | 13,4 | 6 | 5 | 3 | 2 | 1,4,2,2,1,1,3,3,3,,2,2,2,2,1,2,1,3,3,1,3,2
bfef2ee0-9de5-0134-ad52-0aaafcbd6b1f,0.4694166456,US,27,2,3,2,1,1,4,,3,1,2 | 1,7,1,,1,3,2,4,2,2,2,2,2,4,4,2,13 | 1,4 | 5 | 2 | 3 | 1,5,2,2 | 4 | 3,2,5,7,2,5,5,4,1,5,2,3 | 4 | 7 | 15,7 | 3 | 4,3 | 4 | 5 | 2 | 1 | 6,2,2,2,1,2,2,3,5,5,1,5,4,2,1,1,2,1,3,4,3,1
374544b0-9de6-0134-b0d4-0aaafcbd6b1f,1.224826827,US,29,1,3,1,1,1,4,,4,1,1,8,9,,2,1,2,4,3,3,3,1,2,3,4,2,6 | 1,4 | 1 | 2 | 5 | 3,2,3,1,3,3,4,2,3,2,3,1,3,2,4,4,3 | 5 | 2 | 1 | 6 | 4,4,2,1,1,2,2,3,5,5,2,3,2,3,1,4,2,1,3,3,3,1
802ef4b0-9de6-0134-823a-0a62e1402143,1.440681182,US,51,2,4,1,1,2,4,,4,2,1,1,1,,2,3,2,4,2,2,3,2,3,4,5,5,1 | 5,2 | 4 | 1 | 3 | 5,1,6,3,2,4,4,1,5,4,4,2,2,2,2 | 3 | 7,2 | 7 | 3,5 | 4 | 3 | 6 | 2 | 1,4,1,2,1,1,3,2,4,,2,4,4,2,2,3,2,3,3,3,3,1
89a0c6e0-9de6-0134-18c2-0aaafcbd6b1f,0.5688166714,US,59,2,4,2,1,2,5,,1,1,3,7,5,,1,4,2,4,5,3,2,3,5,4,4,3,1 | 13,4 | 1 | 2 | 5 | 3,1,1,5,,1,1,1,2,2,4,1,1,1,4 | 6 | 7 | 8 | 11,6 | 11 | 7 | 4 | 8,2 | 3 | 4 | 6 | 5 | 1,3,3,3,3,3,4,4,5,4,1,3,3,3,1,1,1,1,1,4,2,2
c10b2e10-9de6-0134-1a46-0aaafcbd6b1f,1.224826827,US,27,1,5,1,1,1,5,,3,1,1,7,1,,1,1,2,4,2,1,2,2,2,4,3,1,6,1 | 2 | 3 | 4 | 5,5,1,5,,1,2,1,1,6,2,4,5,2,4 | 8,8 | 4,3 | 1 | 2 | 4 | 5 | 6,3,1,1,2,2,1,2,3,2,3,3,1,4,1,2,2,2,2,1,4,1
d9270150-9de6-0134-be3c-0a62e1402143,1.188923887,US,35,2,4,1,1,4,3,11,5,1,6,6,1,,1,1,2,4,1,4,4,1,2,2,3,2,1 | 13 | 6,2 | 3 | 4 | 1 | 5,3,1,4,6,1,6,1,1,4,3,2,2,1,4 | 7 | 8 | 10 | 12,10 | 8 | 12 | 4 | 7,5 | 6 | 3 | 4 | 2 | 1,2,2,2,2,2,2,1,4,4,3,5,3,1,1,3,3,4,3,3,2,2
2927adf0-9de7-0134-563a-0a62e1402143,1.224826827,US,38,1,3,1,1,3,4,,6,2,2,8,1,,2,2,2,4,2,3,3,2,3,3,3,2,2 | 1 | 6 | 9 | 13 | 3 | 4,2 | 5 | 1 | 4 | 3,2,2,5,,4,3,4,4,3,2,2,1,1,3 | 4 | 8 | 11 | 12,8 | 12 | 4 | 11 | 3,3 | 2 | 4 | 5 | 1 | 6,3,2,2,1,2,2,4,4,,4,3,3,2,1,1,1,2,1,1,4,1
3fd84370-9de7-0134-1de6-0aaafcbd6b1f,1.420667912,US,47,1,3,1,1,2,5,,4,1,1,7,7,,4,4,2,1,6,5,3,3,4,2,2,2,5 | 1 | 6,3 | 2 | 4 | 1 | 5,1,1,3,2,5,4,3,2,4,4,4,4,2,7,7,3 | 4 | 6 | 5 | 1 | 2,5,2,1,1,1,1,2,2,2,4,5,2,2,1,3,2,4,3,1,3,2
66da7970-9de7-0134-1f2e-0aaafcbd6b1f,0.5688166714,US,64,2,3,2,1,2,4,,1,2,1,7,5,,3,2,2,12,2,5,4,5,4,5,4,3,1 | 13 | 6,4 | 1 | 2 | 3 | 5,3,1,3 | 4 | 2,1,4,3,4,4,3,4,1,2,2,4 | 8 | 1 | 6 | 10,4 | 6 | 8 | 1 | 10,3 | 2 | 4 | 5 | 1 | 6,2,2,2,1,2,3,4,4,,2,5,5,1,2,2,2,2,2,1,5,2
6a823130-9de7-0134-581e-0a62e1402143,1.224826827,US,29,1,4,1,4,,1,5,6,1,1,8,10,,1,1,1,11,6,6,5,6,5,1,6,6,9 | 3 | 2 | 4 | 1 | 13,1 | 3 | 4 | 5 | 2,6,,1,4,7,6,5,1,1,1,1,1,5,14,14,2 | 5 | 3 | 6 | 4 | 1,4,1,3,2,2,2,5,5,6,2,5,1,5,1,1,1,1,1,1,1,2
92a889b0-9de7-0134-2099-0aaafcbd6b1f,0.5688166714,US,45,2,3,2,1,2,5,,1,2,1,7,1,,1,1,2,7,3,2,2,3,2,4,2,4,1 | 13 | 3,4 | 1 | 3 | 2 | 5,1,2,4,1,6,3,1,3,3,4,3,3,1,1 | 12 | 15,12 | 1,5 | 2 | 4 | 3 | 6 | 1,3,1,2,1,1,2,4,3,,5,2,2,2,2,4,2,3,2,1,2,2
a8c8bda0-9de7-0134-2170-0aaafcbd6b1f,0.5688166714,US,52,2,3,2,1,1,4,,3,2,1,8,8,,2,4,2,12,2,3,4,2,2,2,2,5,16,,,,5,,7,8,1,4,2,4,2,5,3,9 | 4 | 7,9 | 7 | 4,3 | 4 | 5 | 2 | 6 | 1,5,2,2,1,2,3,2,3,,4,3,4,5,2,4,2,5,1,1,3,2
dd190710-9de7-0134-5ba9-0a62e1402143,1.224826827,US,36,1,3,1,1,1,4,,5,1,1,1,4,,5,5,2,1,6,6,5,6,5,6,6,6,16,,,,5,,1,1,1,1,3,4,1,1,1,5,5,1 | 6 | 3 | 4 | 5 | 2,5,2,1,2,2,3,1,6,6,1,5,1,1,1,5,1,1,2,1,5,2
b5f2dc20-9de8-0134-a903-0a62e1402143,0.5688166714,US,47,2,3,2,1,4,4,,1,2,1,7,7,,2,1,2,11,4,3,3,3,5,4,3,6,6 | 1,1 | 4 | 2 | 3 | 5,5,1,4,1,2,2,2,3,3,4,4,2,2,5 | 12,12 | 5,3 | 4 | 5 | 2 | 1 | 6,3,2,1,2,2,4,4,4,,2,3,3,1,1,3,3,3,5,2,6,1
22b00110-9dea-0134-99ad-0aaafcbd6b1f,1.188923887,US,34,2,4,1,1,3,4,,4,1,1,7,1,,2,4,2,6,1,2,3,2,2,3,3,6,4 | 1 | 3 | 13,3 | 2 | 4 | 1 | 5,1,2,5,,6,4,2,4,4,4,1,1,1,3 | 8 | 10 | 11 | 12,8 | 3 | 12 | 10 | 11,4 | 5 | 3 | 1 | 2 | 6,4,2,3,1,2,3,2,2,2,2,2,2,1,1,3,2,2,3,2,4,1
65bd5180-9dea-0134-9b7c-0aaafcbd6b1f,1.188923887,US,30,2,3,1,1,5,3,1,4,1,1,8,2,,2,3,2,4,1,2,2,2,2,4,4,4,1,4 | 3 | 2 | 1 | 5,1,1,5,,4,7,2,4,4,5,2,1,1,15,,2 | 3 | 4 | 1 | 5 | 6,3,2,2,1,2,3,4,2,2,2,1,1,2,1,2,1,2,2,1,3,1
ab2be070-9dea-0134-20a0-0a62e1402143,0.5688166714,US,44,2,3,2,1,4,4,,3,2,1,2,7,,2,2,2,12,3,3,3,3,2,3,4,3,6 | 1 | 13,1 | 3 | 4 | 2 | 5,1,1,5,,8,5,1,4,2,4,1,3,1,3 | 7 | 8 | 10 | 12,12 | 3 | 7 | 8 | 10,3 | 5 | 4 | 2 | 6 | 1,5,2,1,1,2,3,2,5,,1,4,4,2,2,2,1,2,3,1,3,1
cb7f17c0-9dea-0134-2177-0a62e1402143,1.216969901,US,19,1,3,1,1,2,4,,5,1,1,2,2,,2,3,2,2,4,3,1,2,2,1,5,6,13 | 1 | 6 | 9,4 | 5 | 3 | 1 | 2,6,,3,4,5,6,1,3,5,2,2,4,1,10,10,4 | 5 | 6 | 2 | 3 | 1,4,1,1,2,2,1,4,5,3,4,5,3,2,1,2,1,1,2,1,5,1
